County,District,Existing in CIBAR,Police Department (Current CIBAR),Police Department (Expected),Department Match,Police Precinct,Police Station / Substation,Station Resolution Quality,Prosecutors Office (Current CIBAR),Prosecutors Office (Expected),District Court (Current CIBAR),District Court (Expected),Justice Match,Area Code (Current CIBAR),Area Code (Expected),Area Code Match,Confidence,Source / Notes
臺北市,中正區,no,臺北市政府警察局,臺北市政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺北地方檢察署,臺灣臺北地方檢察署,臺灣臺北地方法院,臺灣臺北地方法院,yes,02,02,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,芳苑鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,大城鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,竹塘鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,溪州鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,南投市,yes,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,埔里鎮,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,草屯鎮,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,竹山鎮,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,集集鎮,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,名間鄉,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,鹿谷鄉,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,中寮鄉,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,魚池鄉,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,國姓鄉,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,水里鄉,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,信義鄉,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
南投縣,仁愛鄉,no,南投縣政府警察局,南投縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣南投地方檢察署,臺灣南投地方檢察署,臺灣南投地方法院,臺灣南投地方法院,yes,049,049,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,斗六市,yes,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,斗南鎮,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,虎尾鎮,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,西螺鎮,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,土庫鎮,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,北港鎮,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,古坑鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,大埤鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,莿桐鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,林內鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,二崙鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,崙背鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,麥寮鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,東勢鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,褒忠鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,臺西鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,元長鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,四湖鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,口湖鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
雲林縣,水林鄉,no,雲林縣政府警察局,雲林縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣雲林地方檢察署,臺灣雲林地方檢察署,臺灣雲林地方法院,臺灣雲林地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,太保市,yes,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,朴子市,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,布袋鎮,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,大林鎮,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,民雄鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,溪口鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,新港鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,六腳鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,東石鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,義竹鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,鹿草鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,水上鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,中埔鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,竹崎鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,梅山鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,番路鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,大埔鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義縣,阿里山鄉,no,嘉義縣警察局,嘉義縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,屏東市,yes,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,潮州鎮,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,東港鎮,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,恆春鎮,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,萬丹鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,長治鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,麟洛鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,九如鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,里港鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,鹽埔鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,高樹鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,萬巒鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,內埔鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,竹田鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,新埤鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,枋寮鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,新園鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,崁頂鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
